EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00088906288147,0,1,INITIAL_BUFFERING,Writing,45226
0.00634908676147,0,1,PLAY,InitialBuffering-Play,0
0.00946187973022,0,0,PLAY,StillPlaying,45226
0.260535001755,0,1,PLAY,Writing,45226
0.878191947937,0,2,PLAY,Writing,45226
1.40041399002,1,3,PLAY,Writing,45226
2.50895500183,2,4,PLAY,Writing,88783
3.72526288033,3,5,PLAY,Writing,88783
4.01097989082,4,4,PLAY,StillPlaying,45226
5.45220804214,5,5,PLAY,Writing,128503
6.78204488754,6,6,PLAY,Writing,128503
8.01114010811,8,5,PLAY,StillPlaying,45226
9.16777992249,9,6,PLAY,Writing,177437
11.3344500065,11,7,PLAY,Writing,177437
12.0115320683,12,6,PLAY,StillPlaying,45226
13.7288470268,13,7,PLAY,Writing,177437
15.770539999,15,8,PLAY,Writing,177437
16.0109848976,16,7,PLAY,StillPlaying,88783
20.0112140179,20,6,PLAY,StillPlaying,88783
20.1211218834,20,7,PLAY,Writing,378355
24.0111339092,24,6,PLAY,StillPlaying,128503
25.2761859894,25,7,PLAY,Writing,378355
28.0111410618,28,6,PLAY,StillPlaying,128503
29.5315520763,29,7,PLAY,Writing,255865
32.0116369724,32,6,PLAY,StillPlaying,177437
33.2610180378,33,7,PLAY,Writing,255865
35.8755030632,35,8,PLAY,Writing,255865
36.0114769936,36,7,PLAY,StillPlaying,177437
38.289124012,38,8,PLAY,Writing,217761
40.0110280514,40,7,PLAY,StillPlaying,177437
40.0572938919,40,8,PLAY,Writing,217761
44.0111169815,44,7,PLAY,StillPlaying,177437
44.112514019,44,8,PLAY,Writing,378355
48.011177063,48,7,PLAY,StillPlaying,378355
48.1884429455,48,8,PLAY,Writing,323047
52.0111401081,52,7,PLAY,StillPlaying,378355
55.1248939037,55,8,PLAY,Writing,378355
56.0115630627,56,7,PLAY,StillPlaying,255865
59.5179340839,59,8,PLAY,Writing,378355
60.0109920502,60,7,PLAY,StillPlaying,255865
62.8307468891,62,8,PLAY,Writing,255865
64.0110828876,64,7,PLAY,StillPlaying,255865
65.4214720726,65,8,PLAY,Writing,217761
67.8530700207,67,9,PLAY,Writing,255865
68.0116140842,68,8,PLAY,StillPlaying,217761
69.2867400646,69,9,PLAY,Writing,217761
70.487940073,70,10,PLAY,Writing,217761
71.755877018,71,11,PLAY,Writing,255865
72.0109651089,72,10,PLAY,StillPlaying,217761
74.7361810207,74,11,PLAY,Writing,509091
76.011138916,76,10,PLAY,StillPlaying,378355
78.0530800819,78,11,PLAY,Writing,577751
80.0111179352,80,10,PLAY,StillPlaying,323047
81.8441679478,81,11,PLAY,Writing,577751
84.0116410255,84,10,PLAY,StillPlaying,378355
85.282916069,85,11,PLAY,Writing,782553
88.0111460686,88,10,PLAY,StillPlaying,378355
90.0505719185,90,11,PLAY,Writing,782553
92.0116488934,92,10,PLAY,StillPlaying,255865
96.0110969543,96,9,PLAY,StillPlaying,217761
97.209100008,97,10,PLAY,Writing,782553
100.011137009,100,9,PLAY,StillPlaying,255865
103.489315033,103,10,PLAY,Writing,782553
104.01105094,104,9,PLAY,StillPlaying,217761
108.011168003,108,8,PLAY,StillPlaying,217761
108.086127996,108,9,PLAY,Writing,577751
111.356724977,111,10,PLAY,Writing,577751
112.011074066,112,9,PLAY,StillPlaying,255865
114.603714943,114,10,PLAY,Writing,577751
116.011010885,116,9,PLAY,StillPlaying,509091
117.776489973,117,10,PLAY,Writing,577751
119.685378075,119,11,PLAY,Writing,577751
120.01100111,120,10,PLAY,StillPlaying,577751
124.011635065,124,9,PLAY,StillPlaying,577751
124.689466953,124,10,PLAY,Writing,1008699
128.01118207,128,9,PLAY,StillPlaying,782553
128.45176506,128,10,PLAY,Writing,577751
132.011184931,132,9,PLAY,StillPlaying,782553
132.475655079,132,10,PLAY,Writing,577751
136.011146069,136,9,PLAY,StillPlaying,782553
136.362318039,136,10,PLAY,Writing,577751
140.011249065,140,9,PLAY,StillPlaying,782553
141.033638,141,10,PLAY,Writing,782553
144.011138916,144,9,PLAY,StillPlaying,577751
144.093101025,144,10,PLAY,Writing,577751
148.011660099,148,9,PLAY,StillPlaying,577751
149.018558979,149,10,PLAY,Writing,782553
151.611574888,151,11,PLAY,Writing,577751
152.011521101,152,10,PLAY,StillPlaying,577751
156.011106014,156,9,PLAY,StillPlaying,577751
157.29501605,157,10,PLAY,Writing,782553
159.583389044,159,11,PLAY,Writing,577751
160.011051893,160,10,PLAY,StillPlaying,577751
162.826849937,162,11,PLAY,Writing,782553
164.011035919,164,10,PLAY,StillPlaying,1008699
165.982415915,165,11,PLAY,Writing,782553
168.011209965,168,10,PLAY,StillPlaying,577751
172.011617899,172,9,PLAY,StillPlaying,577751
175.330826044,175,10,PLAY,Writing,1473801
176.011049986,176,9,PLAY,StillPlaying,577751
178.841716051,178,10,PLAY,Writing,782553
180.011089087,180,9,PLAY,StillPlaying,782553
183.614419937,183,10,PLAY,Writing,782553
184.010998964,184,9,PLAY,StillPlaying,577751
188.011120081,188,8,PLAY,StillPlaying,782553
188.746640921,188,9,PLAY,Writing,1008699
192.0116961,192,8,PLAY,StillPlaying,577751
193.559499979,193,9,PLAY,Writing,577751
196.011698961,196,8,PLAY,StillPlaying,782553
198.670984983,198,9,PLAY,Writing,577751
200.011563063,200,8,PLAY,StillPlaying,577751
201.850133896,201,9,PLAY,Writing,509091
204.011140108,204,8,PLAY,StillPlaying,782553
205.662458897,205,9,PLAY,Writing,577751
208.011682034,208,8,PLAY,StillPlaying,782553
212.011133909,212,7,PLAY,StillPlaying,1473801
216.011876106,216,6,PLAY,StillPlaying,782553
218.709647894,218,7,PLAY,Writing,509091
220.01157999,220,6,PLAY,StillPlaying,782553
224.011580944,224,5,PLAY,StillPlaying,1008699
227.310142994,227,6,PLAY,Writing,255865
228.011054039,228,5,PLAY,StillPlaying,577751
232.011176109,232,4,PLAY,StillPlaying,577751
233.151011944,233,5,PLAY,Writing,177437
235.176909924,235,6,PLAY,Writing,88783
236.011013031,236,5,PLAY,StillPlaying,509091
237.518462896,237,6,PLAY,Writing,128503
240.011144876,240,5,PLAY,StillPlaying,577751
240.157624006,240,6,PLAY,Writing,88783
241.910970926,241,7,PLAY,Writing,88783
243.202193022,243,8,PLAY,Writing,88783
244.011007071,244,7,PLAY,StillPlaying,509091
245.290147066,245,8,PLAY,Writing,128503
248.01114893,248,7,PLAY,StillPlaying,255865
250.792690039,250,8,PLAY,Writing,177437
252.011612892,252,7,PLAY,StillPlaying,177437
253.718261003,253,8,PLAY,Writing,128503
256.0110991,256,7,PLAY,StillPlaying,88783
256.397712946,256,8,PLAY,Writing,128503
260.011130095,260,7,PLAY,StillPlaying,128503
263.441677094,263,8,PLAY,Writing,217761
264.011492968,264,7,PLAY,StillPlaying,88783
267.689090014,267,8,PLAY,Writing,128503
268.010974884,268,7,PLAY,StillPlaying,88783
272.011142015,272,6,PLAY,StillPlaying,88783
273.909879923,273,7,PLAY,Writing,128503
275.495095968,275,8,PLAY,Writing,45226
276.011045933,276,7,PLAY,StillPlaying,128503
277.658479929,277,8,PLAY,Writing,88783
280.011136055,280,7,PLAY,StillPlaying,177437
281.773411036,281,8,PLAY,Writing,88783
283.091393948,283,9,PLAY,Writing,45226
284.011588097,284,8,PLAY,StillPlaying,128503
284.42363596,284,9,PLAY,Writing,88783
285.701987982,285,10,PLAY,Writing,88783
288.011146069,288,9,PLAY,StillPlaying,128503
288.911761999,288,10,PLAY,Writing,177437
